frame,time_s,track_id,height_px,dh_dt,ttc,r_squared,history_length,alert,score,iou
2569,102.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2570,102.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2571,102.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2572,102.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2573,102.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2574,102.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2575,102.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2576,103.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2577,103.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2578,103.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2579,103.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2580,103.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2581,103.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2582,103.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2583,103.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2584,103.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2585,103.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2586,103.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2587,103.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2588,103.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2589,103.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2590,103.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2591,103.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2592,103.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2593,103.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2594,103.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2595,103.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2596,103.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2597,103.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2598,103.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2599,103.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2600,103.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2601,104.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2602,104.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2603,104.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2604,104.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2605,104.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2606,104.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2607,104.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2608,104.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2609,104.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2610,104.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2611,104.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2612,104.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2613,104.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2614,104.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2615,104.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2616,104.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2617,104.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2618,104.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2619,104.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2620,104.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2621,104.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2622,104.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2623,104.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2624,104.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2625,104.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2626,105.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2627,105.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2628,105.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2629,105.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2630,105.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2631,105.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2632,105.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2633,105.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2634,105.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2635,105.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2636,105.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2637,105.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2638,105.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2639,105.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2640,105.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2641,105.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2642,105.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2643,105.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2644,105.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2645,105.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2646,105.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2647,105.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2648,105.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2649,105.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2650,105.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2651,106.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2652,106.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2653,106.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2654,106.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2655,106.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2656,106.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2657,106.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2658,106.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2659,106.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2660,106.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2661,106.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2662,106.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2663,106.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2664,106.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2665,106.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2666,106.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2667,106.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2668,106.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2669,106.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2670,106.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2671,106.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2672,106.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2673,106.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2674,106.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2675,106.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2676,107.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2677,107.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2678,107.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2679,107.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2680,107.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2681,107.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2682,107.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2683,107.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2684,107.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2685,107.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2686,107.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2687,107.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2688,107.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2689,107.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2690,107.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2691,107.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2692,107.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2693,107.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2694,107.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2695,107.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2696,107.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2697,107.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2698,107.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2699,107.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2700,107.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2701,108.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2702,108.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2703,108.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2704,108.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2705,108.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2706,108.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2707,108.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2708,108.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2709,108.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2710,108.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2711,108.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2712,108.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2713,108.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2714,108.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2715,108.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2716,108.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2717,108.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2718,108.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2719,108.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2720,108.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2721,108.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2722,108.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2723,108.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2724,108.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2725,108.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2726,109.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2727,109.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2728,109.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2729,109.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2730,109.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2731,109.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2732,109.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2733,109.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2734,109.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2735,109.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2736,109.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2737,109.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2738,109.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2739,109.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2740,109.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2741,109.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2742,109.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2743,109.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2744,109.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2745,109.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2746,109.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2747,109.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2748,109.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2749,109.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2750,109.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2751,110.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2752,110.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2753,110.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2754,110.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2755,110.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2756,110.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2757,110.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2758,110.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2759,110.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2760,110.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2761,110.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2762,110.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2763,110.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2764,110.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2765,110.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2766,110.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2767,110.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2768,110.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2769,110.72,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2770,110.76,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2771,110.8,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2772,110.84,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2773,110.88,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2774,110.92,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2775,110.96,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2776,111.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2777,111.04,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2778,111.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2779,111.12,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2780,111.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2781,111.2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2782,111.24,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2783,111.28,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2784,111.32,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2785,111.36,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2786,111.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2787,111.44,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2788,111.48,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2789,111.52,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2790,111.56,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2791,111.6,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2792,111.64,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2793,111.68,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2794,111.72,12,79.83361053466797,,0.0,,1,False,0.46956536173820496,0.0
2795,111.76,12,76.84516143798828,,0.0,,2,False,0.43830376863479614,0.943024218082428
2796,111.8,12,75.99063110351562,,0.0,,3,False,0.4480081796646118,0.8594297170639038
2797,111.84,12,76.17662048339844,,0.0,,4,False,0.43835777044296265,0.9038432836532593
2798,111.88,12,76.32442474365234,-19.21728134155289,0.0,0.5792608011202205,5,False,0.4294048845767975,0.843513011932373
2799,111.92,12,76.66508483886719,-0.06589889526373587,0.0,0.00014133089692958123,5,False,0.40349945425987244,0.8444687724113464
2800,111.96,12,75.79090118408203,0.22251129150377566,0.0,0.0017882928628729644,5,False,0.44680899381637573,0.8370475769042969
2801,112.0,12,78.69498443603516,11.258010864257637,0.0,0.3886323256666757,5,False,0.43022456765174866,0.8202108144760132
2802,112.04,12,77.91409301757812,13.023090362548839,0.0,0.47534811334531324,5,False,0.4448178708553314,0.9466416239738464
2803,112.08,12,81.26166534423828,28.290882110595657,0.0,0.720667714746476,5,False,0.44488170742988586,0.847885251045227
2804,112.12,12,81.81845092773438,36.55445098876938,2.238262337816849,0.8696837819559289,5,False,0.49252849817276,0.8974661231040955
2805,112.16,12,81.01962280273438,21.38408660888665,0.0,0.6152539445706413,5,False,0.4853418171405792,0.8555240631103516
2806,112.2,12,80.78461456298828,13.747501373290971,0.0,0.3238079907774084,5,False,0.49022939801216125,0.8843600153923035
2807,112.24,12,86.76332092285156,24.92368698120112,0.0,0.39499174791045655,5,False,0.4777298867702484,0.7812753319740295
2808,112.28,12,82.562255859375,18.07826995849583,0.0,0.2202858287500281,5,False,0.4870908260345459,0.872054398059845
2809,112.32,12,81.9085693359375,8.8888359069824,0.0,0.05355420085168516,5,False,0.4782382845878601,0.9097275137901306
2810,112.36,12,81.06330871582031,-10.743408203125044,0.0,0.07869006905739007,5,False,0.4638281762599945,0.9667280316352844
2811,112.4,12,84.29878234863281,-16.070060729980632,0.0,0.20182000552455392,5,False,0.4975394308567047,0.92960524559021
2812,112.44,12,82.23480987548828,4.338302612304702,0.0,0.0529576142369349,5,False,0.4599921405315399,0.9616767764091492
2813,112.48,12,84.77943420410156,17.283077239990195,0.0,0.4649798184303069,5,False,0.49838805198669434,0.947519838809967
2814,112.52,12,85.21717071533203,21.97093963623042,0.0,0.6052894329474916,5,False,0.49854934215545654,0.9145475029945374
2815,112.56,12,85.82759857177734,15.099983215332026,0.0,0.4849675666013852,5,False,0.5412386655807495,0.907772421836853
2816,112.6,12,85.2229232788086,17.56097793579103,0.0,0.6256638648877035,5,False,0.5213161706924438,0.9041350483894348
2817,112.64,12,84.63154602050781,-0.7250595092775457,0.0,0.009623283512776193,5,False,0.5592573285102844,0.8883514404296875
2818,112.68,12,86.26173400878906,2.232685089111164,0.0,0.05062247014998411,5,False,0.5217694640159607,0.8549857139587402
2819,112.72,12,87.07514953613281,8.834781646728375,0.0,0.35296337759258944,5,False,0.5500670075416565,0.8690799474716187
2820,112.76,12,88.692626953125,23.457527160644425,3.780987925356768,0.8596627164484207,5,False,0.4935181438922882,0.7849787473678589
2821,112.8,12,89.99502563476562,32.894630432128665,2.7358576294222834,0.9923199006809712,5,False,0.5363985300064087,0.8336195945739746
2822,112.84,12,91.67601776123047,34.37110900878899,2.6672406100655093,0.9890590586809306,5,True,0.5279661417007446,0.7369482517242432
2823,112.88,12,95.10014343261719,47.58344650268542,1.9985972102136427,0.9585058550161878,5,True,0.5610589385032654,0.7966911792755127
2824,112.92,12,92.82322692871094,33.41579437255852,0.0,0.7214049321549143,5,False,0.5163469314575195,0.8649085164070129
2825,112.96,12,89.8548583984375,2.1671867370604883,0.0,0.003964618880786808,5,False,0.5437238812446594,0.8482783436775208
2826,113.0,12,93.48626708984375,-4.06196594238299,0.0,0.017059486683745795,5,False,0.5565956234931946,0.8889672160148621
2827,113.04,12,93.7168960571289,-5.258636474609607,0.0,0.02933236451085708,5,False,0.5921744704246521,0.9245162010192871
2828,113.08,12,94.86591339111328,19.868526458740067,0.0,0.44660949970264396,5,False,0.5862361192703247,0.9310985803604126
2829,113.12,12,95.64027404785156,32.376194000244126,2.9540307933394025,0.8479030809049843,5,False,0.5388584733009338,0.9349203109741211
2830,113.16,12,96.8095474243164,21.42484664916982,4.518564310380613,0.9671499248223296,5,False,0.5414148569107056,0.9661381840705872
2831,113.2,12,95.38321685791016,13.190689086914062,0.0,0.5464346392434285,5,False,0.5545845627784729,0.9575676321983337
2832,113.24,12,95.30502319335938,1.5529060363768716,0.0,0.018051011051869237,5,False,0.5541542768478394,0.9738983511924744
2833,113.28,12,98.86785888671875,12.37661361694326,0.0,0.2702772496544017,5,False,0.5025128126144409,0.9472145438194275
2834,113.32,12,100.28449249267578,26.086330413818157,0.0,0.5654489025187263,5,False,0.5579615831375122,0.9441076517105103
2835,113.36,12,98.9844970703125,30.45507431030272,0.0,0.7143052658164485,5,False,0.5138701796531677,0.9631319046020508
2836,113.4,12,99.74942016601562,22.51358032226542,0.0,0.5325634185857635,5,False,0.5773112177848816,0.9438323974609375
2837,113.44,12,98.76305389404297,-1.8617057800294243,0.0,0.03184619754156881,5,False,0.5884866118431091,0.8974774479866028
2838,113.48,12,101.96051025390625,7.826480865478364,0.0,0.1499643297912855,5,False,0.5880340933799744,0.9325196146965027
2839,113.52,12,100.40147399902344,12.612609863281193,0.0,0.38419543786227317,5,False,0.5285772681236267,0.8851854801177979
2840,113.56,12,102.8566665649414,19.63228225708004,0.0,0.5619540925246904,5,False,0.55869460105896,0.9239085912704468
2841,113.6,12,101.71331787109375,16.991710662841722,0.0,0.4553842126136888,5,False,0.5184500813484192,0.9031361937522888
2842,113.64,12,105.11246490478516,19.039382934570366,0.0,0.47445823269561793,5,False,0.5478230118751526,0.8959866762161255
2843,113.68,12,104.45869445800781,25.92559814453135,0.0,0.718052000776817,5,False,0.5520786643028259,0.9129148721694946
2844,113.72,12,105.27803039550781,18.97026062011705,0.0,0.6029251808566019,5,False,0.5537183880805969,0.935689389705658
2845,113.76,12,104.80879974365234,15.891323089599583,0.0,0.4704701662948719,5,False,0.534929633140564,0.8643919229507446
2846,113.8,12,106.10733032226562,5.849590301513683,0.0,0.35817025546941283,5,False,0.5672327280044556,0.9090439081192017
2847,113.84,12,106.67819213867188,13.170738220214742,8.099636508980174,0.8253953050636299,5,False,0.5635136961936951,0.929898738861084
2848,113.88,12,105.81877136230469,7.377185821533212,0.0,0.4142805381682686,5,False,0.5593786835670471,0.9033135771751404
2849,113.92,12,106.46798706054688,7.574539184570155,0.0,0.4290721448515492,5,False,0.5666055083274841,0.935452401638031
2850,113.96,12,109.19671630859375,14.921417236327947,0.0,0.488167803051364,5,False,0.5710550546646118,0.9253029823303223
2851,114.0,12,108.48681640625,17.487983703613178,0.0,0.5913617424316099,5,False,0.5406795144081116,0.9383174777030945
2852,114.04,12,109.58218383789062,23.864135742187205,4.591919230670918,0.8108744157581398,5,False,0.5518425703048706,0.9776513576507568
2853,114.08,12,111.1839599609375,24.543533325195092,4.530071464763467,0.8153830943215801,5,False,0.509680986404419,0.9543057680130005
2854,114.12,12,113.17711639404297,26.64485931396483,4.247615461595841,0.8069833099486371,5,False,0.5195422768592834,0.9515151977539062
2855,114.16,12,113.27342224121094,32.920360565185334,3.4408317617578694,0.9543499457708172,5,False,0.4939878582954407,0.9535496234893799
2856,114.2,12,117.2928695678711,43.77708435058555,2.6793211861379302,0.9162352325700613,5,False,0.5161277055740356,0.9266312122344971
2857,114.24,12,122.37061309814453,66.22264862060538,1.8478664874794593,0.8837915995235444,5,True,0.5228900909423828,0.9396811723709106
2858,114.28,12,122.8262939453125,70.98886489868141,1.7302191564918787,0.9134391699297512,5,True,0.5131001472473145,0.9577016830444336
2859,114.32,12,118.649169921875,40.71229934692353,0.0,0.42937711211132845,5,False,0.5344117879867554,0.9143224954605103
2860,114.36,12,117.70297241210938,-7.25309371948242,0.0,0.03031126286835284,5,False,0.5525606870651245,0.9487355351448059
2861,114.4,12,116.90800476074219,-40.12134552001977,0.0,0.864480057376381,5,False,0.5620022416114807,0.9299355745315552
2862,114.44,12,122.3758544921875,-6.6051101684574185,0.0,0.023407476831843188,5,False,0.5872875452041626,0.92580646276474
2863,114.48,12,124.45964813232422,40.734596252441314,0.0,0.6292281954104654,5,False,0.601603627204895,0.9473484754562378
2864,114.52,12,126.20398712158203,61.38418197631855,2.0559691936641,0.8977690705090241,5,False,0.5590115785598755,0.9282261729240417
2865,114.56,12,127.92102813720703,64.63544845581043,1.9791156585640972,0.9223798919928446,5,False,0.5586480498313904,0.9708666205406189
2866,114.6,12,128.6679229736328,40.11379241943361,3.207573136647586,0.9778415987514554,5,True,0.5942200422286987,0.9560632109642029
2867,114.64,12,128.09071350097656,24.315166473388974,0.0,0.796040007918198,5,False,0.6352204084396362,0.9485988616943359
2868,114.68,12,127.72859191894531,8.047237396240297,0.0,0.3070248946388542,5,False,0.6112919449806213,0.9344774484634399
2869,114.72,12,126.94754028320312,-7.215766906738397,0.0,0.5343931829210968,5,False,0.6087063550949097,0.9443181753158569
2870,114.76,12,127.95707702636719,-6.412162780762126,0.0,0.42074178983743526,5,False,0.6141447424888611,0.9441003799438477
2871,114.8,12,127.3260498046875,-3.252105712890863,0.0,0.19118798615000987,5,False,0.6107751727104187,0.9415507316589355
2872,114.84,12,127.69821166992188,0.7943725585934472,0.0,0.016001400191492432,5,False,0.6073474287986755,0.9362860321998596
2873,114.88,12,128.2455596923828,5.8429336547851545,0.0,0.520939348142745,5,False,0.6160604953765869,0.9317264556884766
2874,114.92,12,130.5310516357422,15.168647766113356,0.0,0.5756179551230355,5,False,0.6244961619377136,0.9166626930236816
2875,114.96,12,130.46530151367188,22.778358459472564,5.727598928860338,0.8785315909498805,5,False,0.629095196723938,0.9624097943305969
2876,115.0,12,133.7200927734375,35.6587600708006,3.7499927789955616,0.8991471434692749,5,False,0.6357424259185791,0.932003915309906
2877,115.04,12,131.83885192871094,25.93906402587879,0.0,0.6650456061496551,5,False,0.6331039071083069,0.9603275060653687
2878,115.08,12,134.26211547851562,22.089195251464485,0.0,0.6254878827440467,5,False,0.6548728942871094,0.9412956237792969
2879,115.12,12,134.87820434570312,23.41957092285164,0.0,0.6545714762471169,5,False,0.6501601934432983,0.9835246205329895
2880,115.16,12,135.77264404296875,17.861137390136797,0.0,0.5876100177359205,5,False,0.6762251853942871,0.9863632917404175
2881,115.2,12,134.78302001953125,18.49716186523398,0.0,0.6224530607685181,5,False,0.6649675965309143,0.9839289784431458
2882,115.24,12,137.04542541503906,13.678588867187479,0.0,0.6262062184808748,5,False,0.6555964350700378,0.9803822040557861
2883,115.28,12,136.7083740234375,12.332801818847354,0.0,0.5720809058543974,5,False,0.6529572010040283,0.9595027565956116
2884,115.32,12,138.0260467529297,16.080398559570465,0.0,0.6736703392871666,5,False,0.6698172688484192,0.9732522368431091
2885,115.36,12,138.77981567382812,22.435531616210756,6.185715500209186,0.8754785914319703,5,False,0.6680500507354736,0.9510973691940308
2886,115.4,12,139.89810180664062,19.441986083984492,7.195669269709175,0.8960868163854664,5,False,0.7040730118751526,0.9378967881202698
